0
1.93635219469
3.83027005762
5.67357494009
7.45895088164
9.17938963553
10.8295836882
12.4030403578
13.8965856505
15.3088140455
16.6337827682
17.8724747177
19.0220047548
20.0862481269
21.0664836482
21.9644331201
22.7838931605
23.5279447737
24.2017147928
24.8081469824
25.3510239914
25.8370387128
26.2699743672
26.6530029354
26.9912577327
27.2874558258
27.5456982198
27.7686554823
27.959499909
28.1203850111
28.2532393563
28.3595632103
28.4410706456
28.4984342928
28.532721897
28.5443308855
28.5336359256
28.50027397
28.4436695492
28.3636457531
28.2580429661
28.1263386227
27.9664698123
27.7763465247
27.5544342711
27.2979973143
27.003690474
26.6668818326
26.2838482846
25.851415986
25.3657963865
24.8220306238
24.2157174866
23.5450725332
22.803993989
21.9867408012
21.0908428539
20.1120219678
19.0501078948
17.9025917019
16.6676405026
15.3444812885
13.9342689165
12.4373213937
10.8588524685
9.20508642632
7.47939857435
5.68969805387
3.84098983471
1.94197916207
